feature_id,description,lon,reviewer,review_rating,restaurant_name,image_name,city_name,review_date,image_path,reviewer_id,country_name,num_reviews,image_label,lat,pred_lat,pred_lon,spherical_distance
0x3e2ee3692fe8556d:0xdd81d3ffe6c3d318,"The best steakhouse in Riyadh! Amazing food 10/10 I’ve tried the set menu and i would gladly repeat it, around 9 cuts of meat , 2 of chicken and one of shrimp. The vibes are wonderful, welcoming staff , decent music and great performing team The restaurant can be found in M floor in crowne plaza hotel 10/10 👏🏻👏🏻👏🏻",46.6352375,Feras,5,Wildfire Brazilian Steakhouse,0x3e2ee3692fe8556d_0xdd81d3ffe6c3d318_100088635796351129094_1.png,Riyadh,6 days ago,./images/indoors/0x3e2ee3692fe8556d_0xdd81d3ffe6c3d318_100088635796351129094_1.png,1.00088635796351E+020,Saudi Arabia,216,indoor,24.7390002,29.0007839202881,-13.6146354675293,5931.18734923066
0x3e2ee3692fe8556d:0xdd81d3ffe6c3d318,"The best steakhouse in Riyadh! Amazing food 10/10 I’ve tried the set menu and i would gladly repeat it, around 9 cuts of meat , 2 of chicken and one of shrimp. The vibes are wonderful, welcoming staff , decent music and great performing team The restaurant can be found in M floor in crowne plaza hotel 10/10 👏🏻👏🏻👏🏻",46.6352375,Feras,5,Wildfire Brazilian Steakhouse,0x3e2ee3692fe8556d_0xdd81d3ffe6c3d318_100088635796351129094_2.png,Riyadh,6 days ago,./images/food/0x3e2ee3692fe8556d_0xdd81d3ffe6c3d318_100088635796351129094_2.png,1.00088635796351E+020,Saudi Arabia,216,food,24.7390002,-22.9020309448242,-47.0534133911133,11399.0527726666
0x3e2ee3692fe8556d:0xdd81d3ffe6c3d318,"The best steakhouse in Riyadh! Amazing food 10/10 I’ve tried the set menu and i would gladly repeat it, around 9 cuts of meat , 2 of chicken and one of shrimp. The vibes are wonderful, welcoming staff , decent music and great performing team The restaurant can be found in M floor in crowne plaza hotel 10/10 👏🏻👏🏻👏🏻",46.6352375,Feras,5,Wildfire Brazilian Steakhouse,0x3e2ee3692fe8556d_0xdd81d3ffe6c3d318_100088635796351129094_3.png,Riyadh,6 days ago,./images/indoors/0x3e2ee3692fe8556d_0xdd81d3ffe6c3d318_100088635796351129094_3.png,1.00088635796351E+020,Saudi Arabia,216,indoor,24.7390002,-22.4997272491455,-44.0817680358887,11100.0744922766
0x3e2ee3692fe8556d:0xdd81d3ffe6c3d318,"Brazil in Saudi Arabia! I felt like home. The atmosphere is amazing. The meet tastes exactly like in Brazil. Perfect! Amazing, polite and happy staff. Plus, they have live music. Mr. Jones is a great host and was checking all the time if I was satisfied, I felt really taken care. Definitely recommend the restaurant.",46.6352375,Fernanda Sanches,5,Wildfire Brazilian Steakhouse,0x3e2ee3692fe8556d_0xdd81d3ffe6c3d318_117717586572499997068_1.png,Riyadh,5 months ago,./images/food/0x3e2ee3692fe8556d_0xdd81d3ffe6c3d318_117717586572499997068_1.png,1.177175865725E+020,Saudi Arabia,13,food,24.7390002,-22.9020309448242,-47.0534133911133,11399.0527726666
0x3e2ee3692fe8556d:0xdd81d3ffe6c3d318,"Brazil in Saudi Arabia! I felt like home. The atmosphere is amazing. The meet tastes exactly like in Brazil. Perfect! Amazing, polite and happy staff. Plus, they have live music. Mr. Jones is a great host and was checking all the time if I was satisfied, I felt really taken care. Definitely recommend the restaurant.",46.6352375,Fernanda Sanches,5,Wildfire Brazilian Steakhouse,0x3e2ee3692fe8556d_0xdd81d3ffe6c3d318_117717586572499997068_2.png,Riyadh,5 months ago,./images/indoors/0x3e2ee3692fe8556d_0xdd81d3ffe6c3d318_117717586572499997068_2.png,1.177175865725E+020,Saudi Arabia,13,indoor,24.7390002,30.1187000274658,31.403902053833,1616.0950728583
0x3e2ee3692fe8556d:0xdd81d3ffe6c3d318,"Brazil in Saudi Arabia! I felt like home. The atmosphere is amazing. The meet tastes exactly like in Brazil. Perfect! Amazing, polite and happy staff. Plus, they have live music. Mr. Jones is a great host and was checking all the time if I was satisfied, I felt really taken care. Definitely recommend the restaurant.",46.6352375,Fernanda Sanches,5,Wildfire Brazilian Steakhouse,0x3e2ee3692fe8556d_0xdd81d3ffe6c3d318_117717586572499997068_3.png,Riyadh,5 months ago,./images/indoors/0x3e2ee3692fe8556d_0xdd81d3ffe6c3d318_117717586572499997068_3.png,1.177175865725E+020,Saudi Arabia,13,indoor,24.7390002,-36.6331634521484,174.375,14910.2531625173
0x3e2ee3692fe8556d:0xdd81d3ffe6c3d318,"The restaurant is situated in the lovely CROWNE plaza hotel in Digital City. Very much enjoyed the special Wildfire dinner experience with 14 different (excellent) prime cuts for 276 SAR. Delicious salad bar included as well. At 8pm a Brazilian live band played sweet Brazilian songs. Just 2 observations for the management: For this price one would expect to have some dessert, such as fresh fruit to be included. 34 SAR for a bottle of Evian still water is quite pricy as well.",46.6352375,Harold Overman,5,Wildfire Brazilian Steakhouse,0x3e2ee3692fe8556d_0xdd81d3ffe6c3d318_102075627169306120687_1.png,Riyadh,a week ago,./images/food/0x3e2ee3692fe8556d_0xdd81d3ffe6c3d318_102075627169306120687_1.png,1.02075627169306E+020,Saudi Arabia,43,food,24.7390002,-22.4997272491455,-44.0817680358887,11100.0744922766
0x3e2ee3692fe8556d:0xdd81d3ffe6c3d318,"The restaurant is situated in the lovely CROWNE plaza hotel in Digital City. Very much enjoyed the special Wildfire dinner experience with 14 different (excellent) prime cuts for 276 SAR. Delicious salad bar included as well. At 8pm a Brazilian live band played sweet Brazilian songs. Just 2 observations for the management: For this price one would expect to have some dessert, such as fresh fruit to be included. 34 SAR for a bottle of Evian still water is quite pricy as well.",46.6352375,Harold Overman,5,Wildfire Brazilian Steakhouse,0x3e2ee3692fe8556d_0xdd81d3ffe6c3d318_102075627169306120687_2.png,Riyadh,a week ago,./images/indoors/0x3e2ee3692fe8556d_0xdd81d3ffe6c3d318_102075627169306120687_2.png,1.02075627169306E+020,Saudi Arabia,43,indoor,24.7390002,25.1142158508301,55.1904640197754,863.546201048582
0x3e2ee3692fe8556d:0xdd81d3ffe6c3d318,"The restaurant is situated in the lovely CROWNE plaza hotel in Digital City. Very much enjoyed the special Wildfire dinner experience with 14 different (excellent) prime cuts for 276 SAR. Delicious salad bar included as well. At 8pm a Brazilian live band played sweet Brazilian songs. Just 2 observations for the management: For this price one would expect to have some dessert, such as fresh fruit to be included. 34 SAR for a bottle of Evian still water is quite pricy as well.",46.6352375,Harold Overman,5,Wildfire Brazilian Steakhouse,0x3e2ee3692fe8556d_0xdd81d3ffe6c3d318_102075627169306120687_3.png,Riyadh,a week ago,./images/indoors/0x3e2ee3692fe8556d_0xdd81d3ffe6c3d318_102075627169306120687_3.png,1.02075627169306E+020,Saudi Arabia,43,indoor,24.7390002,25.7908306121826,-80.133186340332,11998.326249797
0x3e2ee3692fe8556d:0xdd81d3ffe6c3d318,Incredible food and hospitality. The ribs were delicious and the salad bar was well kept and delicious. Jones kept us well taken care of with an espresso to finish off dinner! Well worth the high end price.,46.6352375,Sydney Aljohani,5,Wildfire Brazilian Steakhouse,0x3e2ee3692fe8556d_0xdd81d3ffe6c3d318_112923130781578618589_1.png,Riyadh,3 weeks ago,./images/indoors/0x3e2ee3692fe8556d_0xdd81d3ffe6c3d318_112923130781578618589_1.png,1.12923130781579E+020,Saudi Arabia,1,indoor,24.7390002,42.9179916381836,143.202072143555,8666.74284615329
0x3e2ee3692fe8556d:0xdd81d3ffe6c3d318,"Goodnight. Wide Fire is a taste of Brazil in Saudi Arabia. Whenever I want to satisfy my longing for Brazil or celebrate a special date, it's my family's favorite place. Very well prepared buffet and top quality cuts. Jones and his team always welcome us with a smile and treat us with great care and attention. It remains an excellent culinary experience. We will be back many more times. Hugs to the entire Wide Fire team.",46.6352375,MARCOS FREITAS,5,Wildfire Brazilian Steakhouse,0x3e2ee3692fe8556d_0xdd81d3ffe6c3d318_105053102464537590908_1.png,Riyadh,4 weeks ago,./images/indoors/0x3e2ee3692fe8556d_0xdd81d3ffe6c3d318_105053102464537590908_1.png,1.05053102464538E+020,Saudi Arabia,1,indoor,24.7390002,25.658332824707,-100.355834960938,13382.5651257473
0x3e2ee3692fe8556d:0xdd81d3ffe6c3d318,"Me and my family enjoyed our experience very much. They have a salad bar, side dishes, and a variety of desserts! We had 13 cuts of meat which were absolutely delicious and tender, and by then end of it we were all stuffed! Would recommend, especially if you haven't eaten all day! 😂 Thank you to John, Rolex, Kenny and Claudinie for helping us and they are very accommodating.  Thanks for having a special surprise birthday song for my daughter.❤️",46.6352375,Erickson Ampo,5,Wildfire Brazilian Steakhouse,0x3e2ee3692fe8556d_0xdd81d3ffe6c3d318_101583387585734541093_1.png,Riyadh,2 months ago,./images/indoors/0x3e2ee3692fe8556d_0xdd81d3ffe6c3d318_101583387585734541093_1.png,1.01583387585735E+020,Saudi Arabia,7,indoor,24.7390002,-6.25574207305908,106.812721252441,7362.23612526589
